Domain	Phylum	Class	Order	Family	Genus
ff55fc185bcc54275fc6a5ea921b8209	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
d6c18c810ef9649607394e50c482eff7	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiae_unclassified	Verrucomicrobiae_unclassified	Verrucomicrobiae_unclassified
04f0cd6ff5d5365956021cb58b89f0e5	Archaea	Halobacterota	Methanosarcinia	Methanosarciniales	Methanoperedenaceae	Methanoperedenaceae_unclassified
8919758cb00a52e90d5407e4badaeba2	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
360b1ab3d049efdf578cd323bf5a8d7c	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
daff78c6097c690682b0a33c73bec176	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea
6ace5d67940dfb4952f65d85946a67ca	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
0c556deb1c759b5cba04e4255326e8a9	Bacteria	Verrucomicrobiota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	R76-B128
afa34ab03d320545f751afb912932a50	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
e2954c13d3050f3b92aef62b1794b83d	Bacteria	Caldisericota	Caldisericia	Caldisericales	Caldisericaceae	Caldisericum
c21e4dbfea1f56a85a6c0509d8149811	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
08ff00318cf6e5010aa4a928d6d70f97	Bacteria	Patescibacteria	Microgenomatia	Candidatus_Woesebacteria	Candidatus_Woesebacteria_fa	Candidatus_Woesebacteria_ge
08251fd15efb77251e58d16da2f047e3	Bacteria	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified
b8f4527b72c4cee42693ae37ef299b92	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
b0a539d1b1eed84ecc6f47c9f06d5fd7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidia_unclassified	Bacteroidia_unclassified	Bacteroidia_unclassified
932f0425af382f4405ebad13adcce198	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Oryzihumus
1effdb451496b3a6392bd2da07725db1	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
14a44e87d0e3ba1a7424a27526b4ecd1	Bacteria	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified
5045335f50a259a10a3ed05df95f5f49	Bacteria	Caldatribacteriota	JS1	JS1_or	JS1_fa	JS1_ge
2048f71572f3e7e911d1787cebdbd4ca	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacterales_unclassified	Campylobacterales_unclassified
745adfb0d3740bf804b53ed895ccc7b7	Bacteria	Patescibacteria	Patescibacteria_unclassified	Patescibacteria_unclassified	Patescibacteria_unclassified	Patescibacteria_unclassified
31fa49bd0ea66df324870a84075b2c6c	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
919ed379f760a4ffe9c5f064346f62ee	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
09f1a50b307c5c126b768ac115416b6b	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	SCGC_AAA011-D5_ge
e20e23adf8bfb1cbb7e6600d5391fbaf	Bacteria	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified
90eb59f40fb7887f351d55ad9ac2327d	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
02772b2e1aa9b7a0cfbd0d964c5ef226	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonadaceae_unclassified
22cc83b206f7021b7d29c71232efde27	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
7286ad668f38b5da20f71f0fbcdfaa89	Bacteria	Patescibacteria	ABY1	Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria_fa	Candidatus_Kerfeldbacteria_ge
160a1fa8b31ee35090a40339b4940ecb	Bacteria	Verrucomicrobiota	Verrucomicrobiae	LD1-PB3	LD1-PB3_fa	LD1-PB3_ge
c86aa9807534a258d356dbd30cccd636	Bacteria	Actinobacteriota	Actinobacteriota_unclassified	Actinobacteriota_unclassified	Actinobacteriota_unclassified	Actinobacteriota_unclassified
cb9f6dbf72ee5a4ef3c9c0d8e4bbeff4	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales_unclassified	Woesearchaeales_unclassified
a09d348d11a5d88c458d6ccac465fbb2	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
d5097d869edba312f4adb91a94e97364	Bacteria	Patescibacteria	ABY1	Candidatus_Falkowbacteria	Candidatus_Falkowbacteria_fa	Candidatus_Falkowbacteria_ge
5ffd97b4ec772eaf0bfd8bb5f6174f5f	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
093e45b342457bdec662381cb0c55a43	Bacteria	Bacteroidota	Bacteroidota_unclassified	Bacteroidota_unclassified	Bacteroidota_unclassified	Bacteroidota_unclassified
70805d4035d239faa9ccffa22309df30	Bacteria	Bacteroidota	Ignavibacteria	SJA-28	SJA-28_fa	SJA-28_ge
9dc4f6c124a5479b41a44473082dd427	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
f120373bf29d9163e2e42ed8e5b4a28f	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
3ca12272d1e4f1ca697f09c0819b499e	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	GWC2-45-44	GWC2-45-44_ge
531a3d7b2fce5f2efdfc69371eef496c	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Moranbacteria	Candidatus_Moranbacteria_fa	Candidatus_Moranbacteria_ge
14210ceebad4df0e166b29afab1fd6c8	Bacteria	LCP-89	LCP-89_cl	LCP-89_or	LCP-89_fa	LCP-89_ge
3dfb5078ae6a9d0485c6a243ad225ee0	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
3b51f08dcc74ef74f91fdd736a05ae2d	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
52597d0e58604677f1fb10df04d90b76	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
4519650bd454619e19eb1a0fe8b13257	Archaea	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified
43e988fb3b6c549c55687a53c9c903be	Bacteria	Deinococcota	Deinococci	Deinococcales	Trueperaceae	Truepera
0b47a839eceadff240dd6337381d0578	Archaea	Halobacterota	Methanosarcinia	Methanosarciniales	Methanoperedenaceae	Methanoperedenaceae_unclassified
71fe3aa9e5e3e520f97c5dd1803d201b	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
7f581b2942683b5b403cb9de8ab5d1d2	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacteraceae_unclassified
727eb25351a5db9e8db47b1714184a79	Bacteria	Patescibacteria	Patescibacteria_unclassified	Patescibacteria_unclassified	Patescibacteria_unclassified	Patescibacteria_unclassified
47e504de4eabb94537b46812918c67a6	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales	Desulfuromonadales_unclassified	Desulfuromonadales_unclassified
0200693e5133c921a34aa88066549b38	Bacteria	Verrucomicrobiota	Verrucomicrobiota_unclassified	Verrucomicrobiota_unclassified	Verrucomicrobiota_unclassified	Verrucomicrobiota_unclassified
a7a3e8b6fbe79fa853537105e10020bf	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcinaceae_unclassified
581c4ba04bc2d48b8fdfa29d8e7a2a7c	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriia_unclassified	Cyanobacteriia_unclassified	Cyanobacteriia_unclassified
d4014f7584646141e9f4ebdcf0b70ae1	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	Hydrogenedensaceae_ge
681f8b3c7cc6cbe198cb5b509bd9302d	Bacteria	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified
fa27d8a50265dbacbb326d4577c77bcf	Bacteria	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified
003cfe77125c81f716a92bd20cbdeb2c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Prolixibacteraceae_ge
5eebc52ee06801534128e6222e0d20b8	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
07ec99559dad7cce8261aebb3092abb2	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
327beb9bc777309904ebbc7d2c814640	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriales_unclassified	Ignavibacteriales_unclassified
7ab7dce01a116e05d81287598d29ce40	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales_fa	Woesearchaeales_ge
5027c6332dac46e0290972d2a38daf07	Bacteria	Bacteroidota	Bacteroidia	Bacteroidia_unclassified	Bacteroidia_unclassified	Bacteroidia_unclassified
2aa8907b7105861067b8b4df484ec329	Archaea	Aenigmarchaeota	Aenigmarchaeia	Aenigmarchaeales	Aenigmarchaeales_fa	Aenigmarchaeales_fa_unclassified
0e550af5eb36df716044fac6e6b66c25	Bacteria	Actinobacteriota	Actinobacteria	Actinobacteria_unclassified	Actinobacteria_unclassified	Actinobacteria_unclassified
d9f277fb1154c836793605608220e157	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacterales_unclassified	Desulfobacterales_unclassified
713bfbc2760961aef4dab6abc70824ae	Bacteria	TA06	TA06_cl	TA06_or	TA06_fa	TA06_ge
cb965484900ce401b10c5ef98a3a1693	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
fff3552f67df3e4ee52930f45ed748ad	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
2fa11648e6337153ef86990149f025c7	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
928fffaa615161cbf76646450816cd0d	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
0704c08fedea3f1f1fc15ce0929d1606	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrospiraceae_unclassified
9cdb38d086562643ab1c1ccd47fd61ec	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
05eedfe94dedfe13f6721ee938a37cee	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
d7ead4b69815d21e62eb8cc27b9a1c93	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	CMW-169	CMW-169_ge
21968e90888f0f36457b7639e6dbb49b	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
c7bc471ca990ba69bbf47d7d5661d23c	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
46f6a1c76c815dae8bf89d505ceba144	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
b18d8c18801f231d50d02313b8d12b0d	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified
0931a30253677c5e18fb5fa62c839196	Bacteria	Actinobacteriota	Actinobacteria	Actinobacteria_unclassified	Actinobacteria_unclassified	Actinobacteria_unclassified
b3ab0e6db76aa0a3aa69752a79e7e56a	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rhodothermaceae_unclassified
8e004b4e6333f79db7b47d3ea9797be7	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcaceae_unclassified
6cddfec9aca04fb1d3802d4b9519a75d	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
d9768324e1ae2f272126d6d49057ea98	Bacteria	Elusimicrobiota	Rs-M47	Rs-M47_or	Rs-M47_fa	Rs-M47_ge
5fb182a9b712deffbd0f09ad1cb40b67	Bacteria	Sumerlaeota	Sumerlaeia	uncultured	uncultured_fa	uncultured_ge
51f0e078be9ee44c1711e93d44d65f15	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbales_unclassified	Desulfobulbales_unclassified
506259b46bad88f5fe9bcab051e02ce1	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
6a43d9b3f4f9a698d7cf6edf7c088765	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
1a661de4e89cc69ef9b66460583ff0e3	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	Cloacimonadaceae	Cloacimonadaceae_unclassified
c56dbdb21c849a878da3b74e2b9e6395	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Prolixibacteraceae_unclassified
90f75479dcf9552a233397fe23cf06a1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Parablastomonas
62e9323c4b391ec3d0728802aa583b26	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
51b5a367bd5a6f7b1c64f49d7659ad96	Bacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified
1b0cedef762376a5960f7165317f9d2a	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Chlamydiales_unclassified	Chlamydiales_unclassified
8e882109453b261265ae571997dd12ad	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified
f3fe173cb68d81af223c1079b2c50496	Bacteria	Actinobacteriota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptoraceae_unclassified
9840c14a6c1e732c86321c82dba5fa71	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
3b1342c30457218000d3fcffdf86ac11	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacterales_unclassified	Desulfobacterales_unclassified
ff98c46afde7e5155b6fa10d57727b9a	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	uncultured	uncultured_ge
c07f728da58a22a55713f1e5411e8b21	Bacteria	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified
7026f17f38ccbfea9e45ec75ebc24e0f	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
98ab279fa88fb57f85d57e198f0994d0	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
ec407bedaaf75bc5a6f961387da86d40	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
e7a6681f8025cce15c919caf6461554e	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales_unclassified	Woesearchaeales_unclassified
21435a375965c8b0692dbbb1e9ef0b2c	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
39fc90a315321a75dfc88176f94e9928	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rhodothermaceae_unclassified
d91a9bfab6ee664e0e5003bf70c6c7c9	Bacteria	Desulfobacterota	Desulfobacterota_unclassified	Desulfobacterota_unclassified	Desulfobacterota_unclassified	Desulfobacterota_unclassified
8459b00574bfbf4c696e75490d73d67f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidia_unclassified	Bacteroidia_unclassified	Bacteroidia_unclassified
351b6af3cdaf0e7ead4dc3773b5c352b	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfurivibrionaceae	uncultured
e4bd63ba7458267fe7c4543ab8b7238b	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	UCG-012
9269e2cce50a7a61effdeb0ba0b1138f	Archaea	Halobacterota	ANME-1	ANME-1a	ANME-1a_fa	ANME-1a_ge
3d09eaea432199df984f5779d49b0153	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellulaceae_unclassified
27e173f844ad6c0c14fe1d6f2bf3f72c	Archaea	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified
9240e13ba2f6bb7c1dffeb8ef74691e9	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales_fa	Kapabacteriales_ge
bf00d6d7efc92051c435b8ffe561e539	Bacteria	Elusimicrobiota	Endomicrobia	Endomicrobiales	Endomicrobiaceae	Endomicrobium
b5976b6e60aaa0cb2bcec4f9056d03d5	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliales_unclassified	Babeliales_unclassified
c2a6bda1a32836a3719cc8b4b047977f	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
ba967723c87103cf315bb5a02f82fae3	Bacteria	Elusimicrobiota	Endomicrobia	Endomicrobiales	Endomicrobiaceae	Endomicrobium
b7ca4a2add8b96bcd5518719d1d8b745	Bacteria	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified
d784d9ebee1bb201099c8c4c3344cd4a	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfolunaceae	Desulfolunaceae_unclassified
33583efc984c3674037da8a1324b2883	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
97cae9c5f63bfca1475efb69466ebacc	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
2de655a99a721d9502c03ae027f2cbb7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiales_unclassified	Burkholderiales_unclassified
84be253cc2de2665c1d435500c6cb05d	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Marinilabiliaceae_unclassified
54409f1ff6c38f775ce4315658d0fe73	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
dadf5b804bf7ba5d6a702e1ce6d80fc4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Prolixibacteraceae_unclassified
a95273648892b3eb529e1d52948dd680	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
80501ed95a428c940a11a8ccf7225c10	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Moranbacteria	Candidatus_Moranbacteria_fa	Candidatus_Moranbacteria_ge
0d331de4b5c223c2df398360e9a0fb9f	Bacteria	Actinobacteriota	Actinobacteria	Actinobacteria_unclassified	Actinobacteria_unclassified	Actinobacteria_unclassified
355795910a525186bf3bd9f04471907a	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
190f1eb11cf4dcf82e60a3222358b3e3	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	Candidatus_Latescibacter
81201755fd3e40e757d6190206f31382	Bacteria	Actinobacteriota	Actinobacteriota_unclassified	Actinobacteriota_unclassified	Actinobacteriota_unclassified	Actinobacteriota_unclassified
1f2741fbcbfabaf9bf99701524982c58	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales_unclassified	Woesearchaeales_unclassified
cc14dfbc62e5e5c032d13df0c689b42d	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	MSBL9_unclassified	MSBL9_unclassified
a29d22ff65c598580623814e75e9b6ba	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
5377d591190e00db270fd97383009edd	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	AKAU3564_sediment_group	AKAU3564_sediment_group_ge
6f180a2699e40ecb38413fb560e054d7	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
0aba1862dd5938b759f77159a744b571	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales_unclassified	Woesearchaeales_unclassified
8eebd4e868bd3c3aa8d685fd7eb8df7b	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
cf5e18acf72c788523ed4303a8d98297	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Roseimaritima
2cc9e4b53f317ae0bf2cd24262867168	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
e176492e315d3297e2d04b3bc1c75202	Bacteria	Patescibacteria	Patescibacteria_unclassified	Patescibacteria_unclassified	Patescibacteria_unclassified	Patescibacteria_unclassified
f57297e1532f331dc51e697f2113d6b3	Bacteria	Patescibacteria	Parcubacteria	Paceibacterales	Paceibacteraceae	Candidatus_Paceibacter
3235ad5d7da84d5b0046db7d811bbf00	Bacteria	Patescibacteria	Microgenomatia	Candidatus_Shapirobacteria	Candidatus_Shapirobacteria_fa	Candidatus_Shapirobacteria_ge
ac55101d8ec5e28c9f2180ddc406c917	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	uncultured	uncultured_ge
214c55660656f47ce88798d0a77153af	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
47abd06eafd60e7abed57d4afccf99cc	Archaea	Halobacterota	Methanomicrobia	Methanomicrobiales	Methanomicrobiales_unclassified	Methanomicrobiales_unclassified
